LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,STINT,TOT,PC_PA,M,2011-02,1.0867,
ESP,STINT,TOT,PC_PA,M,2011-03,1.1755,
ESP,STINT,TOT,PC_PA,M,2011-04,1.3212,
ESP,STINT,TOT,PC_PA,M,2011-05,1.4251,
ESP,STINT,TOT,PC_PA,M,2011-06,1.4886,
ESP,STINT,TOT,PC_PA,M,2011-07,1.5976,
ESP,STINT,TOT,PC_PA,M,2011-08,1.5521,
ESP,STINT,TOT,PC_PA,M,2011-09,1.5365,
ESP,STINT,TOT,PC_PA,M,2011-10,1.5759,
ESP,STINT,TOT,PC_PA,M,2011-11,1.4847,
ESP,STINT,TOT,PC_PA,M,2011-12,1.4261,
ESP,STINT,TOT,PC_PA,M,2012-01,1.2222,
ESP,STINT,TOT,PC_PA,M,2012-02,1.0483,
ESP,STINT,TOT,PC_PA,M,2012-03,0.8585,
ESP,STINT,TOT,PC_PA,M,2012-04,0.7443,
ESP,STINT,TOT,PC_PA,M,2012-05,0.6849,
ESP,STINT,TOT,PC_PA,M,2012-06,0.6589,
ESP,STINT,TOT,PC_PA,M,2012-07,0.49700000000000005,
ESP,STINT,TOT,PC_PA,M,2012-08,0.3324,
ESP,STINT,TOT,PC_PA,M,2012-09,0.2463,
ESP,STINT,TOT,PC_PA,M,2012-10,0.2079,
ESP,STINT,TOT,PC_PA,M,2012-11,0.192,
ESP,STINT,TOT,PC_PA,M,2012-12,0.1855,
ESP,STINT,TOT,PC_PA,M,2013-01,0.2049,
ESP,STINT,TOT,PC_PA,M,2013-02,0.2234,
ESP,STINT,TOT,PC_PA,M,2013-03,0.2061,
ESP,STINT,TOT,PC_PA,M,2013-04,0.2089,
ESP,STINT,TOT,PC_PA,M,2013-05,0.2012,
ESP,STINT,TOT,PC_PA,M,2013-06,0.2103,
ESP,STINT,TOT,PC_PA,M,2013-07,0.2214,
ESP,STINT,TOT,PC_PA,M,2013-08,0.2259,
ESP,STINT,TOT,PC_PA,M,2013-09,0.2232,
ESP,STINT,TOT,PC_PA,M,2013-10,0.2258,
ESP,STINT,TOT,PC_PA,M,2013-11,0.2234,
ESP,STINT,TOT,PC_PA,M,2013-12,0.2735,
ESP,STINT,TOT,PC_PA,M,2014-01,0.292,
ESP,STINT,TOT,PC_PA,M,2014-02,0.2881,
ESP,STINT,TOT,PC_PA,M,2014-03,0.3053,
ESP,STINT,TOT,PC_PA,M,2014-04,0.3297,
ESP,STINT,TOT,PC_PA,M,2014-05,0.3246,
ESP,STINT,TOT,PC_PA,M,2014-06,0.2414,
ESP,STINT,TOT,PC_PA,M,2014-07,0.205,
ESP,STINT,TOT,PC_PA,M,2014-08,0.1916,
ESP,STINT,TOT,PC_PA,M,2014-09,0.0971,
ESP,STINT,TOT,PC_PA,M,2014-10,0.0826,
ESP,STINT,TOT,PC_PA,M,2014-11,0.0809,
ESP,STINT,TOT,PC_PA,M,2014-12,0.0809,
ESP,STINT,TOT,PC_PA,M,2015-01,0.0627,
ESP,STINT,TOT,PC_PA,M,2015-02,0.0482,
ESP,STINT,TOT,PC_PA,M,2015-03,0.0272,
ESP,STINT,TOT,PC_PA,M,2015-04,0.0047,
ESP,STINT,TOT,PC_PA,M,2015-05,-0.0104,
ESP,STINT,TOT,PC_PA,M,2015-06,-0.0139,
ESP,STINT,TOT,PC_PA,M,2015-07,-0.0187,
ESP,STINT,TOT,PC_PA,M,2015-08,-0.0277,
ESP,STINT,TOT,PC_PA,M,2015-09,-0.037000000000000005,
ESP,STINT,TOT,PC_PA,M,2015-10,-0.0536,
ESP,STINT,TOT,PC_PA,M,2015-11,-0.0876,
ESP,STINT,TOT,PC_PA,M,2015-12,-0.1263,
ESP,STINT,TOT,PC_PA,M,2016-01,-0.1461,
ESP,STINT,TOT,PC_PA,M,2016-02,-0.1836,
ESP,STINT,TOT,PC_PA,M,2016-03,-0.2285,
ESP,STINT,TOT,PC_PA,M,2016-04,-0.2492,
ESP,STINT,TOT,PC_PA,M,2016-05,-0.2572,
ESP,STINT,TOT,PC_PA,M,2016-06,-0.2679,
ESP,STINT,TOT,PC_PA,M,2016-07,-0.2945,
